dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.989972,3.158775,18.434612,1.049461,-1.791331,-0.593382,1.455625
0.020000,6.992207,3.178922,18.454882,1.013505,-1.797798,-0.323373,1.464917
0.020000,6.994187,3.198369,18.474430,0.977365,-1.807009,-0.460528,1.473696
0.020000,6.995934,3.217109,18.493251,0.941070,-1.814727,-0.385874,1.481983
0.020000,6.997468,3.235135,18.511343,0.904589,-1.824077,-0.467530,1.489799
0.020000,6.998809,3.252443,18.528703,0.867980,-1.830416,-0.316953,1.497162
0.020000,6.999974,3.269028,18.545329,0.831298,-1.834089,-0.183619,1.504092
0.020000,7.000982,3.284883,18.561215,0.794325,-1.848689,-0.730009,1.510603
0.020000,7.001846,3.300006,18.576363,0.757381,-1.847172,0.075818,1.516713
0.020000,7.002584,3.314393,18.590768,0.720287,-1.854701,-0.376437,1.522437
0.020000,7.003208,3.328040,18.604430,0.683088,-1.859957,-0.262796,1.527787
0.020000,7.003731,3.340946,18.617347,0.645835,-1.862632,-0.133746,1.532778
0.020000,7.004165,3.353105,18.629514,0.608354,-1.874055,-0.571164,1.537419
0.020000,7.004522,3.364519,18.640933,0.570971,-1.869140,0.245787,1.541723
0.020000,7.004810,3.375184,18.651602,0.533416,-1.877754,-0.430741,1.545698
0.020000,7.005041,3.385097,18.661517,0.495787,-1.881473,-0.185949,1.549355
0.020000,7.005222,3.394257,18.670679,0.458097,-1.884495,-0.151069,1.552702
0.020000,7.005361,3.402663,18.679086,0.420350,-1.887344,-0.142470,1.555746
0.020000,7.005466,3.410315,18.686739,0.382648,-1.885125,0.110941,1.558494
0.020000,7.005542,3.417209,18.693634,0.344735,-1.895628,-0.525150,1.560952
0.020000,7.005596,3.423347,18.699772,0.306918,-1.890857,0.238565,1.563126
0.020000,7.005632,3.428728,18.705153,0.269013,-1.895225,-0.218421,1.565020
0.020000,7.005655,3.433349,18.709774,0.231063,-1.897546,-0.116051,1.566639
0.020000,7.005669,3.437211,18.713636,0.193106,-1.897833,-0.014314,1.567987
0.020000,7.005676,3.440315,18.716740,0.155184,-1.896101,0.086569,1.569066
0.020000,7.005679,3.442656,18.719081,0.117064,-1.906000,-0.494928,1.569878
0.020000,7.005680,3.444238,18.720664,0.079131,-1.896637,0.468133,1.570425
0.020000,7.005680,3.445061,18.721486,0.041117,-1.900718,-0.204023,1.570709
0.020000,7.005680,3.445297,18.721722,0.011812,-1.465253,21.773255,1.570791
0.020000,7.005680,3.445312,18.721737,0.000765,-0.552331,45.646088,1.570796
0.020000,7.005680,3.445312,18.721737,0.000000,-0.038253,25.703887,1.570796
